
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 10-Feb-2026 at 09:55:27.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6
       (s)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
   23.6800   1.2343165E+07   1.2442974E+07   1.4298679E+07   1.4302880E+07   1.2522928E+07   1.2418928E+07   1.2381248E+07   1.2480813E+07   1.4336430E+07   1.4340870E+07   1.2565272E+07   1.2461278E+07
   23.6900   1.2339508E+07   1.2439402E+07   1.4296417E+07   1.4300607E+07   1.2519144E+07   1.2415070E+07   1.2377613E+07   1.2477267E+07   1.4334132E+07   1.4338554E+07   1.2561383E+07   1.2457319E+07
   23.7000   1.2335877E+07   1.2435865E+07   1.4294197E+07   1.4298368E+07   1.2515240E+07   1.2411093E+07   1.2374005E+07   1.2473756E+07   1.4331875E+07   1.4336271E+07   1.2557375E+07   1.2453240E+07
   23.7100   1.2332274E+07   1.2432364E+07   1.4292020E+07   1.4296163E+07   1.2511220E+07   1.2406999E+07   1.2370423E+07   1.2470279E+07   1.4329662E+07   1.4334024E+07   1.2553251E+07   1.2449045E+07
   23.7200   1.2328698E+07   1.2428898E+07   1.4289886E+07   1.4293994E+07   1.2507089E+07   1.2402792E+07   1.2366865E+07   1.2466834E+07   1.4327493E+07   1.4331813E+07   1.2549016E+07   1.2444738E+07
   23.7300   1.2325149E+07   1.2425467E+07   1.4287796E+07   1.4291861E+07   1.2502849E+07   1.2398477E+07   1.2363331E+07   1.2463423E+07   1.4325370E+07   1.4329640E+07   1.2544672E+07   1.2440322E+07
   23.7400   1.2321627E+07   1.2422071E+07   1.4285751E+07   1.4289766E+07   1.2498506E+07   1.2394058E+07   1.2359821E+07   1.2460042E+07   1.4323293E+07   1.4327507E+07   1.2540223E+07   1.2435800E+07
   23.7500   1.2318130E+07   1.2418708E+07   1.4283752E+07   1.4287710E+07   1.2494061E+07   1.2389537E+07   1.2356334E+07   1.2456693E+07   1.4321265E+07   1.4325415E+07   1.2535674E+07   1.2431176E+07
   23.7600   1.2314658E+07   1.2415377E+07   1.4281800E+07   1.4285693E+07   1.2489523E+07   1.2384922E+07   1.2352871E+07   1.2453375E+07   1.4319286E+07   1.4323366E+07   1.2531028E+07   1.2426455E+07
   23.7700   1.2311210E+07   1.2412079E+07   1.4279895E+07   1.4283718E+07   1.2484894E+07   1.2380214E+07   1.2349430E+07   1.2450088E+07   1.4317358E+07   1.4321360E+07   1.2526288E+07   1.2421638E+07
   23.7800   1.2307785E+07   1.2408810E+07   1.4278038E+07   1.4281784E+07   1.2480180E+07   1.2375420E+07   1.2346012E+07   1.2446831E+07   1.4315480E+07   1.4319399E+07   1.2521458E+07   1.2416731E+07
   23.7900   1.2304383E+07   1.2405571E+07   1.4276229E+07   1.4279893E+07   1.2475384E+07   1.2370544E+07   1.2342616E+07   1.2443604E+07   1.4313654E+07   1.4317483E+07   1.2516543E+07   1.2411737E+07
   23.8000   1.2301003E+07   1.2402360E+07   1.4274471E+07   1.4278046E+07   1.2470514E+07   1.2365593E+07   1.2339244E+07   1.2440406E+07   1.4311880E+07   1.4315614E+07   1.2511546E+07   1.2406660E+07
   23.8100   1.2297643E+07   1.2399176E+07   1.4272760E+07   1.4276243E+07   1.2465573E+07   1.2360569E+07   1.2335893E+07   1.2437239E+07   1.4310159E+07   1.4313792E+07   1.2506472E+07   1.2401505E+07
   23.8200   1.2294302E+07   1.2396018E+07   1.4271102E+07   1.4274486E+07   1.2460567E+07   1.2355479E+07   1.2332565E+07   1.2434100E+07   1.4308491E+07   1.4312017E+07   1.2501326E+07   1.2396277E+07
   23.8300   1.2290981E+07   1.2392885E+07   1.4269492E+07   1.4272774E+07   1.2455503E+07   1.2350329E+07   1.2329259E+07   1.2430989E+07   1.4306876E+07   1.4310291E+07   1.2496113E+07   1.2390980E+07
   23.8400   1.2287677E+07   1.2389775E+07   1.4267934E+07   1.4271109E+07   1.2450383E+07   1.2345122E+07   1.2325975E+07   1.2427907E+07   1.4305315E+07   1.4308614E+07   1.2490839E+07   1.2385619E+07
   23.8500   1.2284390E+07   1.2386687E+07   1.4266426E+07   1.4269491E+07   1.2445215E+07   1.2339865E+07   1.2322711E+07   1.2424850E+07   1.4303808E+07   1.4306986E+07   1.2485508E+07   1.2380202E+07
   23.8600   1.2281121E+07   1.2383621E+07   1.4264970E+07   1.4267922E+07   1.2440004E+07   1.2334563E+07   1.2319466E+07   1.2421819E+07   1.4302354E+07   1.4305407E+07   1.2480128E+07   1.2374733E+07
   23.8700   1.2277865E+07   1.2380575E+07   1.4263565E+07   1.4266399E+07   1.2434754E+07   1.2329221E+07   1.2316241E+07   1.2418812E+07   1.4300953E+07   1.4303878E+07   1.2474704E+07   1.2369219E+07
   23.8800   1.2274625E+07   1.2377549E+07   1.4262213E+07   1.4264928E+07   1.2429472E+07   1.2323845E+07   1.2313033E+07   1.2415827E+07   1.4299605E+07   1.4302399E+07   1.2469243E+07   1.2363666E+07
   23.8900   1.2271401E+07   1.2374542E+07   1.4260911E+07   1.4263503E+07   1.2424161E+07   1.2318438E+07   1.2309841E+07   1.2412863E+07   1.4298310E+07   1.4300970E+07   1.2463752E+07   1.2358081E+07
   23.9000   1.2268189E+07   1.2371553E+07   1.4259662E+07   1.4262130E+07   1.2418830E+07   1.2313009E+07   1.2306663E+07   1.2409918E+07   1.4297067E+07   1.4299591E+07   1.2458237E+07   1.2352471E+07
   23.9100   1.2264991E+07   1.2368581E+07   1.4258465E+07   1.4260807E+07   1.2413479E+07   1.2307559E+07   1.2303500E+07   1.2406990E+07   1.4295877E+07   1.4298262E+07   1.2452706E+07   1.2346842E+07
   23.9200   1.2261806E+07   1.2365625E+07   1.4257320E+07   1.4259534E+07   1.2408119E+07   1.2302097E+07   1.2300348E+07   1.2404077E+07   1.4294738E+07   1.4296984E+07   1.2447165E+07   1.2341201E+07
   23.9300   1.2258634E+07   1.2362686E+07   1.4256228E+07   1.4258313E+07   1.2402749E+07   1.2296623E+07   1.2297207E+07   1.2401178E+07   1.4293651E+07   1.4295756E+07   1.2441622E+07   1.2335556E+07
   23.9400   1.2255474E+07   1.2359762E+07   1.4255189E+07   1.4257145E+07   1.2397379E+07   1.2291147E+07   1.2294075E+07   1.2398292E+07   1.4292615E+07   1.4294579E+07   1.2436081E+07   1.2329911E+07
   23.9500   1.2252325E+07   1.2356851E+07   1.4254202E+07   1.4256027E+07   1.2392010E+07   1.2285670E+07   1.2290952E+07   1.2395415E+07   1.4291630E+07   1.4293454E+07   1.2430550E+07   1.2324274E+07
   23.9600   1.2249189E+07   1.2353956E+07   1.4253269E+07   1.4254963E+07   1.2386650E+07   1.2280200E+07   1.2287836E+07   1.2392548E+07   1.4290696E+07   1.4292379E+07   1.2425035E+07   1.2318650E+07
   23.9700   1.2246063E+07   1.2351074E+07   1.4252389E+07   1.4253952E+07   1.2381302E+07   1.2274739E+07   1.2284726E+07   1.2389690E+07   1.4289813E+07   1.4291357E+07   1.2419541E+07   1.2313045E+07
   23.9800   1.2242948E+07   1.2348204E+07   1.4251563E+07   1.4252996E+07   1.2375970E+07   1.2269292E+07   1.2281623E+07   1.2386839E+07   1.4288982E+07   1.4290386E+07   1.2414073E+07   1.2307464E+07
   23.9900   1.2239845E+07   1.2345348E+07   1.4250791E+07   1.4252094E+07   1.2370660E+07   1.2263866E+07   1.2278525E+07   1.2383995E+07   1.4288202E+07   1.4289468E+07   1.2408637E+07   1.2301911E+07
   24.0000   1.2236750E+07   1.2342502E+07   1.4250074E+07   1.4251247E+07   1.2365376E+07   1.2258462E+07   1.2275433E+07   1.2381157E+07   1.4287473E+07   1.4288604E+07   1.2403235E+07   1.2296392E+07
   24.0100   1.2233666E+07   1.2339668E+07   1.4249410E+07   1.4250455E+07   1.2360123E+07   1.2253087E+07   1.2272347E+07   1.2378327E+07   1.4286797E+07   1.4287793E+07   1.2397874E+07   1.2290909E+07
   24.0200   1.2230591E+07   1.2336845E+07   1.4248803E+07   1.4249720E+07   1.2354905E+07   1.2247744E+07   1.2269267E+07   1.2375503E+07   1.4286174E+07   1.4287038E+07   1.2392555E+07   1.2285466E+07
   24.0300   1.2227524E+07   1.2334031E+07   1.4248251E+07   1.4249044E+07   1.2349726E+07   1.2242438E+07   1.2266193E+07   1.2372685E+07   1.4285603E+07   1.4286337E+07   1.2387282E+07   1.2280068E+07
   24.0400   1.2224468E+07   1.2331228E+07   1.4247755E+07   1.4248423E+07   1.2344590E+07   1.2237173E+07   1.2263126E+07   1.2369875E+07   1.4285087E+07   1.4285693E+07   1.2382059E+07   1.2274716E+07
   24.0500   1.2221420E+07   1.2328433E+07   1.4247316E+07   1.4247862E+07   1.2339501E+07   1.2231952E+07   1.2260067E+07   1.2367073E+07   1.4284626E+07   1.4285106E+07   1.2376888E+07   1.2269413E+07
   24.0600   1.2218379E+07   1.2325648E+07   1.4246934E+07   1.4247361E+07   1.2334464E+07   1.2226780E+07   1.2257015E+07   1.2364278E+07   1.4284221E+07   1.4284578E+07   1.2371772E+07   1.2264163E+07
   24.0700   1.2215348E+07   1.2322871E+07   1.4246609E+07   1.4246919E+07   1.2329482E+07   1.2221660E+07   1.2253972E+07   1.2361492E+07   1.4283872E+07   1.4284109E+07   1.2366714E+07   1.2258968E+07
   24.0800   1.2212326E+07   1.2320104E+07   1.4246343E+07   1.4246539E+07   1.2324557E+07   1.2216595E+07   1.2250937E+07   1.2358715E+07   1.4283581E+07   1.4283700E+07   1.2361715E+07   1.2253829E+07
   24.0900   1.2209311E+07   1.2317344E+07   1.4246137E+07   1.4246221E+07   1.2319694E+07   1.2211588E+07   1.2247912E+07   1.2355948E+07   1.4283349E+07   1.4283352E+07   1.2356779E+07   1.2248751E+07
   24.1000   1.2206307E+07   1.2314595E+07   1.4245989E+07   1.4245964E+07   1.2314896E+07   1.2206644E+07   1.2244897E+07   1.2353190E+07   1.4283176E+07   1.4283067E+07   1.2351908E+07   1.2243735E+07
   24.1100   1.2203312E+07   1.2311854E+07   1.4245902E+07   1.4245772E+07   1.2310165E+07   1.2201764E+07   1.2241892E+07   1.2350442E+07   1.4283064E+07   1.4282846E+07   1.2347104E+07   1.2238783E+07
   24.1200   1.2200326E+07   1.2309123E+07   1.4245877E+07   1.4245644E+07   1.2305504E+07   1.2196950E+07   1.2238898E+07   1.2347705E+07   1.4283013E+07   1.4282689E+07   1.2342371E+07   1.2233899E+07
   24.1300   1.2197353E+07   1.2306404E+07   1.4245912E+07   1.4245580E+07   1.2300916E+07   1.2192208E+07   1.2235914E+07   1.2344977E+07   1.4283025E+07   1.4282599E+07   1.2337710E+07   1.2229084E+07
   24.1400   1.2194390E+07   1.2303694E+07   1.4246011E+07   1.4245584E+07   1.2296401E+07   1.2187535E+07   1.2232941E+07   1.2342260E+07   1.4283100E+07   1.4282574E+07   1.2333125E+07   1.2224342E+07
   24.1500   1.2191441E+07   1.2300998E+07   1.4246172E+07   1.4245652E+07   1.2291965E+07   1.2182939E+07   1.2229980E+07   1.2339554E+07   1.4283239E+07   1.4282618E+07   1.2328618E+07   1.2219675E+07
   24.1600   1.2188507E+07   1.2298316E+07   1.4246398E+07   1.4245789E+07   1.2287605E+07   1.2178415E+07   1.2227030E+07   1.2336859E+07   1.4283443E+07   1.4282730E+07   1.2324191E+07   1.2215086E+07
   24.1700   1.2185588E+07   1.2295649E+07   1.4246687E+07   1.4245993E+07   1.2283326E+07   1.2173970E+07   1.2224091E+07   1.2334174E+07   1.4283713E+07   1.4282912E+07   1.2319848E+07   1.2210577E+07
   24.1800   1.2182686E+07   1.2292998E+07   1.4247044E+07   1.4246267E+07   1.2279127E+07   1.2169603E+07   1.2221165E+07   1.2331501E+07   1.4284049E+07   1.4283164E+07   1.2315591E+07   1.2206151E+07
   24.1900   1.2179805E+07   1.2290366E+07   1.4247465E+07   1.4246610E+07   1.2275011E+07   1.2165315E+07   1.2218253E+07   1.2328841E+07   1.4284452E+07   1.4283487E+07   1.2311422E+07   1.2201810E+07
   24.2000   1.2176944E+07   1.2287755E+07   1.4247955E+07   1.4247024E+07   1.2270978E+07   1.2161108E+07   1.2215355E+07   1.2326194E+07   1.4284923E+07   1.4283883E+07   1.2307343E+07   1.2197556E+07
   24.2100   1.2174105E+07   1.2285165E+07   1.4248510E+07   1.4247508E+07   1.2267028E+07   1.2156982E+07   1.2212472E+07   1.2323561E+07   1.4285463E+07   1.4284350E+07   1.2303355E+07   1.2193390E+07
   24.2200   1.2171292E+07   1.2282600E+07   1.4249136E+07   1.4248064E+07   1.2263164E+07   1.2152938E+07   1.2209607E+07   1.2320945E+07   1.4286071E+07   1.4284890E+07   1.2299461E+07   1.2189315E+07
   24.2300   1.2168505E+07   1.2280061E+07   1.4249830E+07   1.4248692E+07   1.2259384E+07   1.2148977E+07   1.2206761E+07   1.2318346E+07   1.4286749E+07   1.4285504E+07   1.2295661E+07   1.2185331E+07
   24.2400   1.2165748E+07   1.2277550E+07   1.4250595E+07   1.4249395E+07   1.2255690E+07   1.2145099E+07   1.2203936E+07   1.2315768E+07   1.4287496E+07   1.4286192E+07   1.2291956E+07   1.2181438E+07
   24.2500   1.2163022E+07   1.2275070E+07   1.4251430E+07   1.4250169E+07   1.2252081E+07   1.2141304E+07   1.2201136E+07   1.2313213E+07   1.4288314E+07   1.4286954E+07   1.2288345E+07   1.2177639E+07
   24.2600   1.2160330E+07   1.2272623E+07   1.4252338E+07   1.4251021E+07   1.2248558E+07   1.2137593E+07   1.2198362E+07   1.2310684E+07   1.4289204E+07   1.4287791E+07   1.2284830E+07   1.2173931E+07
   24.2700   1.2157673E+07   1.2270211E+07   1.4253316E+07   1.4251944E+07   1.2245122E+07   1.2133966E+07   1.2195619E+07   1.2308184E+07   1.4290165E+07   1.4288704E+07   1.2281409E+07   1.2170316E+07
   24.2800   1.2155054E+07   1.2267837E+07   1.4254371E+07   1.4252948E+07   1.2241769E+07   1.2130421E+07   1.2192910E+07   1.2305716E+07   1.4291199E+07   1.4289692E+07   1.2278081E+07   1.2166792E+07
   24.2900   1.2152475E+07   1.2265501E+07   1.4255497E+07   1.4254024E+07   1.2238504E+07   1.2126961E+07   1.2190237E+07   1.2303285E+07   1.4292305E+07   1.4290756E+07   1.2274846E+07   1.2163358E+07
   24.3000   1.2149939E+07   1.2263209E+07   1.4256701E+07   1.4255181E+07   1.2235322E+07   1.2123583E+07   1.2187606E+07   1.2300894E+07   1.4293486E+07   1.4291896E+07   1.2271702E+07   1.2160014E+07
   24.3100   1.2147447E+07   1.2260960E+07   1.4257980E+07   1.4256415E+07   1.2232225E+07   1.2120288E+07   1.2185018E+07   1.2298546E+07   1.4294741E+07   1.4293114E+07   1.2268648E+07   1.2156757E+07
   24.3200   1.2145003E+07   1.2258759E+07   1.4259336E+07   1.4257728E+07   1.2229211E+07   1.2117074E+07   1.2182479E+07   1.2296247E+07   1.4296072E+07   1.4294409E+07   1.2265681E+07   1.2153586E+07
   24.3300   1.2142609E+07   1.2256607E+07   1.4260771E+07   1.4259122E+07   1.2226279E+07   1.2113941E+07   1.2179992E+07   1.2293998E+07   1.4297479E+07   1.4295783E+07   1.2262799E+07   1.2150500E+07
   24.3400   1.2140265E+07   1.2254506E+07   1.4262284E+07   1.4260595E+07   1.2223430E+07   1.2110889E+07   1.2177560E+07   1.2291805E+07   1.4298963E+07   1.4297236E+07   1.2260002E+07   1.2147496E+07
   24.3500   1.2137978E+07   1.2252461E+07   1.4263879E+07   1.4262151E+07   1.2220659E+07   1.2107914E+07   1.2175187E+07   1.2289670E+07   1.4300526E+07   1.4298768E+07   1.2257286E+07   1.2144572E+07
   24.3600   1.2135746E+07   1.2250472E+07   1.4265552E+07   1.4263788E+07   1.2217970E+07   1.2105019E+07   1.2172875E+07   1.2287596E+07   1.4302169E+07   1.4300381E+07   1.2254650E+07   1.2141727E+07
   24.3700   1.2133575E+07   1.2248544E+07   1.4267310E+07   1.4265509E+07   1.2215355E+07   1.2102197E+07   1.2170627E+07   1.2285587E+07   1.4303893E+07   1.4302076E+07   1.2252091E+07   1.2138959E+07
   24.3800   1.2131465E+07   1.2246678E+07   1.4269150E+07   1.4267314E+07   1.2212818E+07   1.2099452E+07   1.2168447E+07   1.2283646E+07   1.4305699E+07   1.4303853E+07   1.2249607E+07   1.2136265E+07
   24.3900   1.2129420E+07   1.2244878E+07   1.4271075E+07   1.4269203E+07   1.2210353E+07   1.2096778E+07   1.2166336E+07   1.2281775E+07   1.4307588E+07   1.4305714E+07   1.2247198E+07   1.2133644E+07
   24.4000   1.2127442E+07   1.2243144E+07   1.4273085E+07   1.4271179E+07   1.2207960E+07   1.2094174E+07   1.2164297E+07   1.2279976E+07   1.4309562E+07   1.4307659E+07   1.2244859E+07   1.2131094E+07
   24.4100   1.2125535E+07   1.2241484E+07   1.4275183E+07   1.4273241E+07   1.2205635E+07   1.2091639E+07   1.2162332E+07   1.2278252E+07   1.4311623E+07   1.4309691E+07   1.2242591E+07   1.2128613E+07
   24.4200   1.2123699E+07   1.2239895E+07   1.4277367E+07   1.4275389E+07   1.2203378E+07   1.2089170E+07   1.2160442E+07   1.2276605E+07   1.4313770E+07   1.4311809E+07   1.2240390E+07   1.2126199E+07
   24.4300   1.2121941E+07   1.2238385E+07   1.4279640E+07   1.4277627E+07   1.2201186E+07   1.2086766E+07   1.2158630E+07   1.2275036E+07   1.4316007E+07   1.4314016E+07   1.2238255E+07   1.2123851E+07
   24.4400   1.2120258E+07   1.2236953E+07   1.4282004E+07   1.4279954E+07   1.2199054E+07   1.2084420E+07   1.2156897E+07   1.2273548E+07   1.4318334E+07   1.4316311E+07   1.2236185E+07   1.2121566E+07
   24.4500   1.2118658E+07   1.2235605E+07   1.4284458E+07   1.4282369E+07   1.2196983E+07   1.2082136E+07   1.2155244E+07   1.2272142E+07   1.4320752E+07   1.4318698E+07   1.2234176E+07   1.2119342E+07
   24.4600   1.2117140E+07   1.2234340E+07   1.4287005E+07   1.4284876E+07   1.2194967E+07   1.2079906E+07   1.2153674E+07   1.2270820E+07   1.4323263E+07   1.4321176E+07   1.2232226E+07   1.2117178E+07
   24.4700   1.2115709E+07   1.2233165E+07   1.4289644E+07   1.4287473E+07   1.2193005E+07   1.2077730E+07   1.2152188E+07   1.2269585E+07   1.4325868E+07   1.4323746E+07   1.2230334E+07   1.2115070E+07
   24.4800   1.2114365E+07   1.2232079E+07   1.4292378E+07   1.4290164E+07   1.2191094E+07   1.2075605E+07   1.2150788E+07   1.2268437E+07   1.4328569E+07   1.4326410E+07   1.2228496E+07   1.2113016E+07
   24.4900   1.2113112E+07   1.2231087E+07   1.4295206E+07   1.4292946E+07   1.2189232E+07   1.2073528E+07   1.2149476E+07   1.2267381E+07   1.4331367E+07   1.4329169E+07   1.2226711E+07   1.2111015E+07
   24.5000   1.2111953E+07   1.2230191E+07   1.4298131E+07   1.4295821E+07   1.2187415E+07   1.2071496E+07   1.2148254E+07   1.2266416E+07   1.4334262E+07   1.4332024E+07   1.2224975E+07   1.2109062E+07
   24.5100   1.2110888E+07   1.2229392E+07   1.4301150E+07   1.4298790E+07   1.2185641E+07   1.2069509E+07   1.2147125E+07   1.2265547E+07   1.4337256E+07   1.4334974E+07   1.2223285E+07   1.2107155E+07
   24.5200   1.2109921E+07   1.2228695E+07   1.4304269E+07   1.4301854E+07   1.2183907E+07   1.2067560E+07   1.2146090E+07   1.2264776E+07   1.4340350E+07   1.4338022E+07   1.2221638E+07   1.2105291E+07
   24.5300   1.2109053E+07   1.2228099E+07   1.4307484E+07   1.4305010E+07   1.2182212E+07   1.2065651E+07   1.2145153E+07   1.2264106E+07   1.4343545E+07   1.4341167E+07   1.2220031E+07   1.2103467E+07
   24.5400   1.2108287E+07   1.2227608E+07   1.4310800E+07   1.4308263E+07   1.2180552E+07   1.2063777E+07   1.2144316E+07   1.2263539E+07   1.4346840E+07   1.4344409E+07   1.2218461E+07   1.2101680E+07
   24.5500   1.2107624E+07   1.2227224E+07   1.4314213E+07   1.4311610E+07   1.2178925E+07   1.2061938E+07   1.2143582E+07   1.2263078E+07   1.4350238E+07   1.4347750E+07   1.2216923E+07   1.2099926E+07
   24.5600   1.2107064E+07   1.2226948E+07   1.4317726E+07   1.4315054E+07   1.2177329E+07   1.2060129E+07   1.2142953E+07   1.2262727E+07   1.4353739E+07   1.4351189E+07   1.2215415E+07   1.2098202E+07
   24.5700   1.2106611E+07   1.2226781E+07   1.4321339E+07   1.4318593E+07   1.2175762E+07   1.2058349E+07   1.2142433E+07   1.2262488E+07   1.4357342E+07   1.4354727E+07   1.2213934E+07   1.2096504E+07
   24.5800   1.2106266E+07   1.2226727E+07   1.4325053E+07   1.4322228E+07   1.2174221E+07   1.2056596E+07   1.2142023E+07   1.2262364E+07   1.4361049E+07   1.4358362E+07   1.2212475E+07   1.2094831E+07
   24.5900   1.2106030E+07   1.2226785E+07   1.4328867E+07   1.4325958E+07   1.2172705E+07   1.2054870E+07   1.2141726E+07   1.2262358E+07   1.4364859E+07   1.4362096E+07   1.2211036E+07   1.2093178E+07
   24.6000   1.2105903E+07   1.2226956E+07   1.4332782E+07   1.4329784E+07   1.2171210E+07   1.2053165E+07   1.2141546E+07   1.2262472E+07   1.4368773E+07   1.4365929E+07   1.2209615E+07   1.2091543E+07
   24.6100   1.2105888E+07   1.2227244E+07   1.4336798E+07   1.4333707E+07   1.2169737E+07   1.2051482E+07   1.2141482E+07   1.2262708E+07   1.4372790E+07   1.4369859E+07   1.2208208E+07   1.2089923E+07
   24.6200   1.2105984E+07   1.2227648E+07   1.4340915E+07   1.4337725E+07   1.2168282E+07   1.2049819E+07   1.2141538E+07   1.2263069E+07   1.4376910E+07   1.4373886E+07   1.2206813E+07   1.2088317E+07
   24.6300   1.2106193E+07   1.2228168E+07   1.4345133E+07   1.4341839E+07   1.2166843E+07   1.2048172E+07   1.2141715E+07   1.2263555E+07   1.4381134E+07   1.4378010E+07   1.2205428E+07   1.2086723E+07
   24.6400   1.2106516E+07   1.2228807E+07   1.4349452E+07   1.4346049E+07   1.2165418E+07   1.2046541E+07   1.2142014E+07   1.2264168E+07   1.4385461E+07   1.4382231E+07   1.2204051E+07   1.2085138E+07
   24.6500   1.2106953E+07   1.2229565E+07   1.4353871E+07   1.4350353E+07   1.2164009E+07   1.2044925E+07   1.2142435E+07   1.2264908E+07   1.4389890E+07   1.4386548E+07   1.2202681E+07   1.2083560E+07
   24.6600   1.2107506E+07   1.2230443E+07   1.4358391E+07   1.4354752E+07   1.2162607E+07   1.2043319E+07   1.2142980E+07   1.2265777E+07   1.4394421E+07   1.4390961E+07   1.2201317E+07   1.2081990E+07
   24.6700   1.2108172E+07   1.2231439E+07   1.4363011E+07   1.4359246E+07   1.2161217E+07   1.2041726E+07   1.2143647E+07   1.2266774E+07   1.4399054E+07   1.4395469E+07   1.2199956E+07   1.2080426E+07
   24.6800   1.2108955E+07   1.2232558E+07   1.4367732E+07   1.4363833E+07   1.2159834E+07   1.2040141E+07   1.2144438E+07   1.2267898E+07   1.4403788E+07   1.4400071E+07   1.2198600E+07   1.2078866E+07
   24.6900   1.2109853E+07   1.2233796E+07   1.4372551E+07   1.4368514E+07   1.2158456E+07   1.2038562E+07   1.2145350E+07   1.2269151E+07   1.4408623E+07   1.4404768E+07   1.2197245E+07   1.2077311E+07
